Gene.id,Gene.name,Gene.description,FC,Pvalue,Padjust,Regulate
ENSMUSG00000060913,Trim55,tripartite motif-containing 55 [Source:MGI Symbol;Acc:MGI:3036269],0.158433131,0.009811337,0.163443872,down
ENSMUSG00000020241,Col6a2,"collagen, type VI, alpha 2 [Source:MGI Symbol;Acc:MGI:88460]",0.751876612,0.009827951,0.163459815,down
ENSMUSG00000022519,Srl,sarcalumenin [Source:MGI Symbol;Acc:MGI:2146620],0.159071514,0.009841704,0.163459815,down
ENSMUSG00000020241,Col6a2,"collagen, type VI, alpha 2 [Source:MGI Symbol;Acc:MGI:88460]",0.751876612,0.009827951,0.163459815,down
ENSMUSG00000022519,Srl,sarcalumenin [Source:MGI Symbol;Acc:MGI:2146620],0.159071514,0.009841704,0.163459815,down
ENSMUSG00000055912,Tmem150a,transmembrane protein 150A [Source:MGI Symbol;Acc:MGI:2385244],0.763163448,0.00996375,0.164293148,down
ENSMUSG00000055912,Tmem150a,transmembrane protein 150A [Source:MGI Symbol;Acc:MGI:2385244],0.763163448,0.00996375,0.164293148,down
ENSMUSG00000021013,Ttc8,tetratricopeptide repeat domain 8 [Source:MGI Symbol;Acc:MGI:1923510],0.724370429,0.010031681,0.164922422,down
ENSMUSG00000062209,Erbb4,erb-b2 receptor tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:104771],0.195868356,0.010027926,0.164922422,down
ENSMUSG00000021013,Ttc8,tetratricopeptide repeat domain 8 [Source:MGI Symbol;Acc:MGI:1923510],0.724370429,0.010031681,0.164922422,down
ENSMUSG00000062209,Erbb4,erb-b2 receptor tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:104771],0.195868356,0.010027926,0.164922422,down
ENSMUSG00000040594,Ranbp17,RAN binding protein 17 [Source:MGI Symbol;Acc:MGI:1929706],0.574572058,0.010200574,0.164925816,down
ENSMUSG00000052430,Bmpr1b,"bone morphogenetic protein receptor, type 1B [Source:MGI Symbol;Acc:MGI:107191]",0.495627995,0.01004328,0.164925816,down
ENSMUSG00000057715,A830018L16Rik,RIKEN cDNA A830018L16 gene [Source:MGI Symbol;Acc:MGI:2444149],0.538078423,0.010100124,0.164925816,down
ENSMUSG00000069633,Pex11g,peroxisomal biogenesis factor 11 gamma [Source:MGI Symbol;Acc:MGI:1920905],0.747484035,0.010104859,0.164925816,down
ENSMUSG00000103800,Pcdha8,protocadherin alpha 8 [Source:MGI Symbol;Acc:MGI:2681879],0.295224369,0.010104798,0.164925816,down
ENSMUSG00000040594,Ranbp17,RAN binding protein 17 [Source:MGI Symbol;Acc:MGI:1929706],0.574572058,0.010200574,0.164925816,down
ENSMUSG00000052430,Bmpr1b,"bone morphogenetic protein receptor, type 1B [Source:MGI Symbol;Acc:MGI:107191]",0.495627995,0.01004328,0.164925816,down
ENSMUSG00000057715,A830018L16Rik,RIKEN cDNA A830018L16 gene [Source:MGI Symbol;Acc:MGI:2444149],0.538078423,0.010100124,0.164925816,down
ENSMUSG00000069633,Pex11g,peroxisomal biogenesis factor 11 gamma [Source:MGI Symbol;Acc:MGI:1920905],0.747484035,0.010104859,0.164925816,down
ENSMUSG00000103800,Pcdha8,protocadherin alpha 8 [Source:MGI Symbol;Acc:MGI:2681879],0.295224369,0.010104798,0.164925816,down
ENSMUSG00000028621,Cyb5rl,cytochrome b5 reductase-like [Source:MGI Symbol;Acc:MGI:1919657],0.729269483,0.010217997,0.165046973,down
ENSMUSG00000028621,Cyb5rl,cytochrome b5 reductase-like [Source:MGI Symbol;Acc:MGI:1919657],0.729269483,0.010217997,0.165046973,down
ENSMUSG00000044716,Dok7,docking protein 7 [Source:MGI Symbol;Acc:MGI:3584043],0.266128434,0.010336172,0.165353044,down
ENSMUSG00000066643,Wdr35,WD repeat domain 35 [Source:MGI Symbol;Acc:MGI:1921932],0.768947342,0.010324487,0.165353044,down
ENSMUSG00000044716,Dok7,docking protein 7 [Source:MGI Symbol;Acc:MGI:3584043],0.266128434,0.010336172,0.165353044,down
ENSMUSG00000066643,Wdr35,WD repeat domain 35 [Source:MGI Symbol;Acc:MGI:1921932],0.768947342,0.010324487,0.165353044,down
ENSMUSG00000024990,Rbp4,"retinol binding protein 4, plasma [Source:MGI Symbol;Acc:MGI:97879]",0.439792505,0.010502773,0.166247815,down
ENSMUSG00000026471,Mr1,"major histocompatibility complex, class I-related [Source:MGI Symbol;Acc:MGI:1195463]",0.789497105,0.010542398,0.166247815,down
ENSMUSG00000032118,Fez1,fasciculation and elongation protein zeta 1 (zygin I) [Source:MGI Symbol;Acc:MGI:2670976],0.277749182,0.010540107,0.166247815,down
ENSMUSG00000045534,Kcna5,"potassium voltage-gated channel, shaker-related subfamily, member 5 [Source:MGI Symbol;Acc:MGI:96662]",0.45466771,0.010503945,0.166247815,down
ENSMUSG00000055963,Triqk,triple QxxK/R motif containing [Source:MGI Symbol;Acc:MGI:3650048],0.670051673,0.010538711,0.166247815,down
ENSMUSG00000064080,Fbln2,fibulin 2 [Source:MGI Symbol;Acc:MGI:95488],0.511435222,0.010408665,0.166247815,down
ENSMUSG00000078486,Perm1,"PPARGC1 and ESRR induced regulator, muscle 1 [Source:MGI Symbol;Acc:MGI:1921433]",0.294638486,0.010520419,0.166247815,down
ENSMUSG00000024990,Rbp4,"retinol binding protein 4, plasma [Source:MGI Symbol;Acc:MGI:97879]",0.439792505,0.010502773,0.166247815,down
ENSMUSG00000026471,Mr1,"major histocompatibility complex, class I-related [Source:MGI Symbol;Acc:MGI:1195463]",0.789497105,0.010542398,0.166247815,down
ENSMUSG00000032118,Fez1,fasciculation and elongation protein zeta 1 (zygin I) [Source:MGI Symbol;Acc:MGI:2670976],0.277749182,0.010540107,0.166247815,down
ENSMUSG00000045534,Kcna5,"potassium voltage-gated channel, shaker-related subfamily, member 5 [Source:MGI Symbol;Acc:MGI:96662]",0.45466771,0.010503945,0.166247815,down
ENSMUSG00000055963,Triqk,triple QxxK/R motif containing [Source:MGI Symbol;Acc:MGI:3650048],0.670051673,0.010538711,0.166247815,down
ENSMUSG00000064080,Fbln2,fibulin 2 [Source:MGI Symbol;Acc:MGI:95488],0.511435222,0.010408665,0.166247815,down
ENSMUSG00000078486,Perm1,"PPARGC1 and ESRR induced regulator, muscle 1 [Source:MGI Symbol;Acc:MGI:1921433]",0.294638486,0.010520419,0.166247815,down
ENSMUSG00000024697,Gna14,"guanine nucleotide binding protein, alpha 14 [Source:MGI Symbol;Acc:MGI:95769]",0.650180138,0.010579913,0.166523416,down
ENSMUSG00000024774,Ankrd22,ankyrin repeat domain 22 [Source:MGI Symbol;Acc:MGI:1277101],0.151127701,0.010572797,0.166523416,down
ENSMUSG00000024697,Gna14,"guanine nucleotide binding protein, alpha 14 [Source:MGI Symbol;Acc:MGI:95769]",0.650180138,0.010579913,0.166523416,down
ENSMUSG00000024774,Ankrd22,ankyrin repeat domain 22 [Source:MGI Symbol;Acc:MGI:1277101],0.151127701,0.010572797,0.166523416,down
ENSMUSG00000018012,Rac3,Rac family small GTPase 3 [Source:MGI Symbol;Acc:MGI:2180784],0.530086514,0.010824992,0.168235612,down
ENSMUSG00000046618,Olfml2a,olfactomedin-like 2A [Source:MGI Symbol;Acc:MGI:2444741],0.523600226,0.010842194,0.168235612,down
ENSMUSG00000062031,Pgghg,protein glucosylgalactosylhydroxylysine glucosidase [Source:MGI Symbol;Acc:MGI:2444047],0.838794302,0.010855011,0.168235612,down
ENSMUSG00000118651,Gm17315,"predicted gene, 17315 [Source:MGI Symbol;Acc:MGI:4936949]",0.467148556,0.010870889,0.168235612,down
ENSMUSG00000018012,Rac3,Rac family small GTPase 3 [Source:MGI Symbol;Acc:MGI:2180784],0.530086514,0.010824992,0.168235612,down
ENSMUSG00000046618,Olfml2a,olfactomedin-like 2A [Source:MGI Symbol;Acc:MGI:2444741],0.523600226,0.010842194,0.168235612,down
ENSMUSG00000062031,Pgghg,protein glucosylgalactosylhydroxylysine glucosidase [Source:MGI Symbol;Acc:MGI:2444047],0.838794302,0.010855011,0.168235612,down
ENSMUSG00000118651,Gm17315,"predicted gene, 17315 [Source:MGI Symbol;Acc:MGI:4936949]",0.467148556,0.010870889,0.168235612,down
ENSMUSG00000090919,Pabpc4l,"poly(A) binding protein, cytoplasmic 4-like [Source:MGI Symbol;Acc:MGI:3643087]",0.567825303,0.010916378,0.168267856,down
ENSMUSG00000090919,Pabpc4l,"poly(A) binding protein, cytoplasmic 4-like [Source:MGI Symbol;Acc:MGI:3643087]",0.567825303,0.010916378,0.168267856,down
ENSMUSG00000085945,2310014F06Rik,RIKEN cDNA 2310014F06 gene [Source:MGI Symbol;Acc:MGI:1916875],0.534365751,0.010992609,0.168549962,down
ENSMUSG00000085945,2310014F06Rik,RIKEN cDNA 2310014F06 gene [Source:MGI Symbol;Acc:MGI:1916875],0.534365751,0.010992609,0.168549962,down
ENSMUSG00000038393,Txnip,thioredoxin interacting protein [Source:MGI Symbol;Acc:MGI:1889549],0.680958742,0.011039216,0.168618548,down
ENSMUSG00000038393,Txnip,thioredoxin interacting protein [Source:MGI Symbol;Acc:MGI:1889549],0.680958742,0.011039216,0.168618548,down
ENSMUSG00000026131,Dst,dystonin [Source:MGI Symbol;Acc:MGI:104627],0.719600203,0.011331625,0.169976798,down
ENSMUSG00000031253,Srpx2,"sushi-repeat-containing protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1916042]",0.65196631,0.011190888,0.169976798,down
ENSMUSG00000045613,Chrm2,"cholinergic receptor, muscarinic 2, cardiac [Source:MGI Symbol;Acc:MGI:88397]",0.505744263,0.011245342,0.169976798,down
ENSMUSG00000046971,Pla2g4f,"phospholipase A2, group IVF [Source:MGI Symbol;Acc:MGI:2685493]",0.482852253,0.011321718,0.169976798,down
ENSMUSG00000067889,Sptbn2,"spectrin beta, non-erythrocytic 2 [Source:MGI Symbol;Acc:MGI:1313261]",0.479007396,0.011298292,0.169976798,down
ENSMUSG00000074207,Adh1,alcohol dehydrogenase 1 (class I) [Source:MGI Symbol;Acc:MGI:87921],0.623572341,0.011272091,0.169976798,down
ENSMUSG00000076434,Wfdc3,WAP four-disulfide core domain 3 [Source:MGI Symbol;Acc:MGI:1923897],0.49670156,0.011318477,0.169976798,down
ENSMUSG00000026131,Dst,dystonin [Source:MGI Symbol;Acc:MGI:104627],0.719600203,0.011331625,0.169976798,down
ENSMUSG00000031253,Srpx2,"sushi-repeat-containing protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1916042]",0.65196631,0.011190888,0.169976798,down
ENSMUSG00000045613,Chrm2,"cholinergic receptor, muscarinic 2, cardiac [Source:MGI Symbol;Acc:MGI:88397]",0.505744263,0.011245342,0.169976798,down
ENSMUSG00000046971,Pla2g4f,"phospholipase A2, group IVF [Source:MGI Symbol;Acc:MGI:2685493]",0.482852253,0.011321718,0.169976798,down
ENSMUSG00000067889,Sptbn2,"spectrin beta, non-erythrocytic 2 [Source:MGI Symbol;Acc:MGI:1313261]",0.479007396,0.011298292,0.169976798,down
ENSMUSG00000074207,Adh1,alcohol dehydrogenase 1 (class I) [Source:MGI Symbol;Acc:MGI:87921],0.623572341,0.011272091,0.169976798,down
ENSMUSG00000076434,Wfdc3,WAP four-disulfide core domain 3 [Source:MGI Symbol;Acc:MGI:1923897],0.49670156,0.011318477,0.169976798,down
ENSMUSG00000024420,Zfp521,zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459],0.708821862,0.011386547,0.170041144,down
ENSMUSG00000027298,Tyro3,TYRO3 protein tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:104294],0.649575805,0.011382133,0.170041144,down
ENSMUSG00000031274,Col4a5,"collagen, type IV, alpha 5 [Source:MGI Symbol;Acc:MGI:88456]",0.635967624,0.011370851,0.170041144,down
ENSMUSG00000041523,Upk2,uroplakin 2 [Source:MGI Symbol;Acc:MGI:98913],0.451970157,0.011373375,0.170041144,down
ENSMUSG00000024420,Zfp521,zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459],0.708821862,0.011386547,0.170041144,down
ENSMUSG00000027298,Tyro3,TYRO3 protein tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:104294],0.649575805,0.011382133,0.170041144,down
ENSMUSG00000031274,Col4a5,"collagen, type IV, alpha 5 [Source:MGI Symbol;Acc:MGI:88456]",0.635967624,0.011370851,0.170041144,down
ENSMUSG00000041523,Upk2,uroplakin 2 [Source:MGI Symbol;Acc:MGI:98913],0.451970157,0.011373375,0.170041144,down
ENSMUSG00000046585,Cfap58,cilia and flagella associated protein 58 [Source:MGI Symbol;Acc:MGI:2685815],0.569111097,0.011399463,0.170081212,down
ENSMUSG00000046585,Cfap58,cilia and flagella associated protein 58 [Source:MGI Symbol;Acc:MGI:2685815],0.569111097,0.011399463,0.170081212,down
ENSMUSG00000020627,Klhl29,kelch-like 29 [Source:MGI Symbol;Acc:MGI:2683857],0.573380894,0.011624387,0.171811219,down
ENSMUSG00000021373,Cap2,"CAP, adenylate cyclase-associated protein, 2 (yeast) [Source:MGI Symbol;Acc:MGI:1914502]",0.328782677,0.011649795,0.171811219,down
ENSMUSG00000033102,Cdc14b,CDC14 cell division cycle 14B [Source:MGI Symbol;Acc:MGI:2441808],0.757395169,0.011638405,0.171811219,down
ENSMUSG00000063838,Cdc42ep5,CDC42 effector protein (Rho GTPase binding) 5 [Source:MGI Symbol;Acc:MGI:1929745],0.713732695,0.011649733,0.171811219,down
ENSMUSG00000020627,Klhl29,kelch-like 29 [Source:MGI Symbol;Acc:MGI:2683857],0.573380894,0.011624387,0.171811219,down
ENSMUSG00000021373,Cap2,"CAP, adenylate cyclase-associated protein, 2 (yeast) [Source:MGI Symbol;Acc:MGI:1914502]",0.328782677,0.011649795,0.171811219,down
ENSMUSG00000033102,Cdc14b,CDC14 cell division cycle 14B [Source:MGI Symbol;Acc:MGI:2441808],0.757395169,0.011638405,0.171811219,down
ENSMUSG00000063838,Cdc42ep5,CDC42 effector protein (Rho GTPase binding) 5 [Source:MGI Symbol;Acc:MGI:1929745],0.713732695,0.011649733,0.171811219,down
ENSMUSG00000028568,Btf3l4,basic transcription factor 3-like 4 [Source:MGI Symbol;Acc:MGI:1915312],0.795195486,0.011747798,0.171856514,down
ENSMUSG00000032086,Bace1,beta-site APP cleaving enzyme 1 [Source:MGI Symbol;Acc:MGI:1346542],0.743334895,0.01170351,0.171856514,down
ENSMUSG00000040447,Spns2,spinster homolog 2 [Source:MGI Symbol;Acc:MGI:2384936],0.622861673,0.011787322,0.171856514,down
ENSMUSG00000028568,Btf3l4,basic transcription factor 3-like 4 [Source:MGI Symbol;Acc:MGI:1915312],0.795195486,0.011747798,0.171856514,down
ENSMUSG00000032086,Bace1,beta-site APP cleaving enzyme 1 [Source:MGI Symbol;Acc:MGI:1346542],0.743334895,0.01170351,0.171856514,down
ENSMUSG00000040447,Spns2,spinster homolog 2 [Source:MGI Symbol;Acc:MGI:2384936],0.622861673,0.011787322,0.171856514,down
ENSMUSG00000075394,Hoxc4,homeobox C4 [Source:MGI Symbol;Acc:MGI:96195],0.25705808,0.011839574,0.172316605,down
ENSMUSG00000075394,Hoxc4,homeobox C4 [Source:MGI Symbol;Acc:MGI:96195],0.25705808,0.011839574,0.172316605,down
ENSMUSG00000022550,Adck5,aarF domain containing kinase 5 [Source:MGI Symbol;Acc:MGI:2679274],0.746039424,0.011893503,0.172950058,down
ENSMUSG00000022550,Adck5,aarF domain containing kinase 5 [Source:MGI Symbol;Acc:MGI:2679274],0.746039424,0.011893503,0.172950058,down
ENSMUSG00000074178,Gm10638,predicted gene 10638 [Source:MGI Symbol;Acc:MGI:3704316],0.502189763,0.011925022,0.173256815,down
ENSMUSG00000074178,Gm10638,predicted gene 10638 [Source:MGI Symbol;Acc:MGI:3704316],0.502189763,0.011925022,0.173256815,down
ENSMUSG00000020439,Smtn,smoothelin [Source:MGI Symbol;Acc:MGI:1354727],0.68469387,0.012106086,0.174556697,down
ENSMUSG00000021763,Cspg4b,chondroitin sulfate proteoglycan 4B [Source:MGI Symbol;Acc:MGI:3040697],0.577214299,0.012140518,0.174556697,down
ENSMUSG00000027332,Ivd,isovaleryl coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1929242],0.636042428,0.012134995,0.174556697,down
ENSMUSG00000057716,Tmem178b,transmembrane protein 178B [Source:MGI Symbol;Acc:MGI:3647581],0.407432136,0.01212395,0.174556697,down
ENSMUSG00000020439,Smtn,smoothelin [Source:MGI Symbol;Acc:MGI:1354727],0.68469387,0.012106086,0.174556697,down
ENSMUSG00000021763,Cspg4b,chondroitin sulfate proteoglycan 4B [Source:MGI Symbol;Acc:MGI:3040697],0.577214299,0.012140518,0.174556697,down
ENSMUSG00000027332,Ivd,isovaleryl coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1929242],0.636042428,0.012134995,0.174556697,down
ENSMUSG00000057716,Tmem178b,transmembrane protein 178B [Source:MGI Symbol;Acc:MGI:3647581],0.407432136,0.01212395,0.174556697,down
ENSMUSG00000025789,St8sia2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:106020]",0.591456115,0.012217619,0.174890521,down
ENSMUSG00000025789,St8sia2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:106020]",0.591456115,0.012217619,0.174890521,down
ENSMUSG00000020092,Pald1,"phosphatase domain containing, paladin 1 [Source:MGI Symbol;Acc:MGI:1351623]",0.716911151,0.012296987,0.175303579,down
ENSMUSG00000020092,Pald1,"phosphatase domain containing, paladin 1 [Source:MGI Symbol;Acc:MGI:1351623]",0.716911151,0.012296987,0.175303579,down
ENSMUSG00000028133,Rwdd3,RWD domain containing 3 [Source:MGI Symbol;Acc:MGI:1920420],0.717780298,0.012341719,0.175476223,down
ENSMUSG00000028133,Rwdd3,RWD domain containing 3 [Source:MGI Symbol;Acc:MGI:1920420],0.717780298,0.012341719,0.175476223,down
ENSMUSG00000020357,Flt4,FMS-like tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:95561],0.639287133,0.012402908,0.175943627,down
ENSMUSG00000030321,Efcab12,EF-hand calcium binding domain 12 [Source:MGI Symbol;Acc:MGI:2681834],0.548053084,0.01238963,0.175943627,down
ENSMUSG00000020357,Flt4,FMS-like tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:95561],0.639287133,0.012402908,0.175943627,down
ENSMUSG00000030321,Efcab12,EF-hand calcium binding domain 12 [Source:MGI Symbol;Acc:MGI:2681834],0.548053084,0.01238963,0.175943627,down
ENSMUSG00000079110,Capn3,calpain 3 [Source:MGI Symbol;Acc:MGI:107437],0.224581623,0.012443081,0.176163922,down
ENSMUSG00000079110,Capn3,calpain 3 [Source:MGI Symbol;Acc:MGI:107437],0.224581623,0.012443081,0.176163922,down
ENSMUSG00000025792,Slc25a10,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10 [Source:MGI Symbol;Acc:MGI:1353497]",0.669784591,0.012535613,0.176571548,down
ENSMUSG00000045658,Pid1,phosphotyrosine interaction domain containing 1 [Source:MGI Symbol;Acc:MGI:2138391],0.711002236,0.012526546,0.176571548,down
ENSMUSG00000051599,Pcdhb2,protocadherin beta 2 [Source:MGI Symbol;Acc:MGI:2136735],0.417432579,0.01251522,0.176571548,down
ENSMUSG00000074461,Gm10699,predicted gene 10699 [Source:MGI Symbol;Acc:MGI:3642530],0.500449176,0.012494226,0.176571548,down
ENSMUSG00000025792,Slc25a10,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10 [Source:MGI Symbol;Acc:MGI:1353497]",0.669784591,0.012535613,0.176571548,down
ENSMUSG00000045658,Pid1,phosphotyrosine interaction domain containing 1 [Source:MGI Symbol;Acc:MGI:2138391],0.711002236,0.012526546,0.176571548,down
ENSMUSG00000051599,Pcdhb2,protocadherin beta 2 [Source:MGI Symbol;Acc:MGI:2136735],0.417432579,0.01251522,0.176571548,down
ENSMUSG00000074461,Gm10699,predicted gene 10699 [Source:MGI Symbol;Acc:MGI:3642530],0.500449176,0.012494226,0.176571548,down
ENSMUSG00000010492,Uckl1os,"uridine-cytidine kinase 1-like 1, opposite strand [Source:MGI Symbol;Acc:MGI:3801877]",0.494365175,0.012610503,0.177325861,down
ENSMUSG00000010492,Uckl1os,"uridine-cytidine kinase 1-like 1, opposite strand [Source:MGI Symbol;Acc:MGI:3801877]",0.494365175,0.012610503,0.177325861,down
ENSMUSG00000021589,Rhobtb3,Rho-related BTB domain containing 3 [Source:MGI Symbol;Acc:MGI:1920546],0.69093588,0.012711154,0.177485474,down
ENSMUSG00000022629,Kif21a,kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188],0.63190292,0.012718632,0.177485474,down
ENSMUSG00000024302,Dtna,dystrobrevin alpha [Source:MGI Symbol;Acc:MGI:106039],0.630798308,0.012737147,0.177485474,down
ENSMUSG00000025141,Myadml2,myeloid-associated differentiation marker-like 2 [Source:MGI Symbol;Acc:MGI:1915765],0.223252521,0.012712677,0.177485474,down
ENSMUSG00000027022,Xirp2,xin actin-binding repeat containing 2 [Source:MGI Symbol;Acc:MGI:2685198],0.066156078,0.012803386,0.177485474,down
ENSMUSG00000048096,Lmod1,leiomodin 1 (smooth muscle) [Source:MGI Symbol;Acc:MGI:2135671],0.46534686,0.012730206,0.177485474,down
ENSMUSG00000089804,Gm16136,predicted gene 16136 [Source:MGI Symbol;Acc:MGI:3802137],0.574748392,0.012793405,0.177485474,down
ENSMUSG00000095253,Zfp799,zinc finger protein 799 [Source:MGI Symbol;Acc:MGI:2443934],0.769490547,0.012764143,0.177485474,down
ENSMUSG00000021589,Rhobtb3,Rho-related BTB domain containing 3 [Source:MGI Symbol;Acc:MGI:1920546],0.69093588,0.012711154,0.177485474,down
ENSMUSG00000022629,Kif21a,kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188],0.63190292,0.012718632,0.177485474,down
ENSMUSG00000024302,Dtna,dystrobrevin alpha [Source:MGI Symbol;Acc:MGI:106039],0.630798308,0.012737147,0.177485474,down
ENSMUSG00000025141,Myadml2,myeloid-associated differentiation marker-like 2 [Source:MGI Symbol;Acc:MGI:1915765],0.223252521,0.012712677,0.177485474,down
ENSMUSG00000027022,Xirp2,xin actin-binding repeat containing 2 [Source:MGI Symbol;Acc:MGI:2685198],0.066156078,0.012803386,0.177485474,down
ENSMUSG00000048096,Lmod1,leiomodin 1 (smooth muscle) [Source:MGI Symbol;Acc:MGI:2135671],0.46534686,0.012730206,0.177485474,down
ENSMUSG00000089804,Gm16136,predicted gene 16136 [Source:MGI Symbol;Acc:MGI:3802137],0.574748392,0.012793405,0.177485474,down
ENSMUSG00000095253,Zfp799,zinc finger protein 799 [Source:MGI Symbol;Acc:MGI:2443934],0.769490547,0.012764143,0.177485474,down
ENSMUSG00000031255,Sytl4,synaptotagmin-like 4 [Source:MGI Symbol;Acc:MGI:1351606],0.662343372,0.012837552,0.1778108,down
ENSMUSG00000031255,Sytl4,synaptotagmin-like 4 [Source:MGI Symbol;Acc:MGI:1351606],0.662343372,0.012837552,0.1778108,down
ENSMUSG00000025867,Cplx2,complexin 2 [Source:MGI Symbol;Acc:MGI:104726],0.737144299,0.012905257,0.178005653,down
ENSMUSG00000047786,Lix1,limb and CNS expressed 1 [Source:MGI Symbol;Acc:MGI:1913893],0.569927867,0.012914646,0.178005653,down
ENSMUSG00000066842,Hmcn1,hemicentin 1 [Source:MGI Symbol;Acc:MGI:2685047],0.528866444,0.012875474,0.178005653,down
ENSMUSG00000025867,Cplx2,complexin 2 [Source:MGI Symbol;Acc:MGI:104726],0.737144299,0.012905257,0.178005653,down
ENSMUSG00000047786,Lix1,limb and CNS expressed 1 [Source:MGI Symbol;Acc:MGI:1913893],0.569927867,0.012914646,0.178005653,down
ENSMUSG00000066842,Hmcn1,hemicentin 1 [Source:MGI Symbol;Acc:MGI:2685047],0.528866444,0.012875474,0.178005653,down
ENSMUSG00000037738,Nek5,NIMA (never in mitosis gene a)-related expressed kinase 5 [Source:MGI Symbol;Acc:MGI:2142824],0.577555799,0.012958901,0.178302897,down
ENSMUSG00000037738,Nek5,NIMA (never in mitosis gene a)-related expressed kinase 5 [Source:MGI Symbol;Acc:MGI:2142824],0.577555799,0.012958901,0.178302897,down
ENSMUSG00000005045,Chd5,chromodomain helicase DNA binding protein 5 [Source:MGI Symbol;Acc:MGI:3036258],0.505501218,0.012974612,0.178371402,down
ENSMUSG00000005045,Chd5,chromodomain helicase DNA binding protein 5 [Source:MGI Symbol;Acc:MGI:3036258],0.505501218,0.012974612,0.178371402,down
ENSMUSG00000006369,Fbln1,fibulin 1 [Source:MGI Symbol;Acc:MGI:95487],0.640942886,0.012999836,0.178423021,down
ENSMUSG00000022098,Bmp1,bone morphogenetic protein 1 [Source:MGI Symbol;Acc:MGI:88176],0.807983624,0.012994063,0.178423021,down
ENSMUSG00000006369,Fbln1,fibulin 1 [Source:MGI Symbol;Acc:MGI:95487],0.640942886,0.012999836,0.178423021,down
ENSMUSG00000022098,Bmp1,bone morphogenetic protein 1 [Source:MGI Symbol;Acc:MGI:88176],0.807983624,0.012994063,0.178423021,down
ENSMUSG00000103469,Gm9910,predicted gene 9910 [Source:MGI Symbol;Acc:MGI:3642577],0.483347729,0.013042868,0.178865933,down
ENSMUSG00000103469,Gm9910,predicted gene 9910 [Source:MGI Symbol;Acc:MGI:3642577],0.483347729,0.013042868,0.178865933,down
ENSMUSG00000039917,Rhbdd2,rhomboid domain containing 2 [Source:MGI Symbol;Acc:MGI:1915612],0.773192846,0.013094808,0.179430178,down
ENSMUSG00000039917,Rhbdd2,rhomboid domain containing 2 [Source:MGI Symbol;Acc:MGI:1915612],0.773192846,0.013094808,0.179430178,down
ENSMUSG00000019899,Lama2,"laminin, alpha 2 [Source:MGI Symbol;Acc:MGI:99912]",0.659287402,0.013151765,0.179618309,down
ENSMUSG00000019899,Lama2,"laminin, alpha 2 [Source:MGI Symbol;Acc:MGI:99912]",0.659287402,0.013151765,0.179618309,down
ENSMUSG00000023886,Smoc2,SPARC related modular calcium binding 2 [Source:MGI Symbol;Acc:MGI:1929881],0.508992273,0.013174632,0.179620285,down
ENSMUSG00000091119,Ccdc152,coiled-coil domain containing 152 [Source:MGI Symbol;Acc:MGI:3641617],0.501282666,0.013171018,0.179620285,down
ENSMUSG00000023886,Smoc2,SPARC related modular calcium binding 2 [Source:MGI Symbol;Acc:MGI:1929881],0.508992273,0.013174632,0.179620285,down
ENSMUSG00000091119,Ccdc152,coiled-coil domain containing 152 [Source:MGI Symbol;Acc:MGI:3641617],0.501282666,0.013171018,0.179620285,down
ENSMUSG00000070576,Mn1,meningioma 1 [Source:MGI Symbol;Acc:MGI:1261813],0.511631773,0.013264616,0.180123517,down
ENSMUSG00000070576,Mn1,meningioma 1 [Source:MGI Symbol;Acc:MGI:1261813],0.511631773,0.013264616,0.180123517,down
ENSMUSG00000017491,Rarb,"retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]",0.632404243,0.013332841,0.180583949,down
ENSMUSG00000038375,Trp53inp2,transformation related protein 53 inducible nuclear protein 2 [Source:MGI Symbol;Acc:MGI:1915978],0.727993281,0.013318884,0.180583949,down
ENSMUSG00000086868,Gm15883,predicted gene 15883 [Source:MGI Symbol;Acc:MGI:3801875],0.414079701,0.013352847,0.180583949,down
ENSMUSG00000017491,Rarb,"retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]",0.632404243,0.013332841,0.180583949,down
ENSMUSG00000038375,Trp53inp2,transformation related protein 53 inducible nuclear protein 2 [Source:MGI Symbol;Acc:MGI:1915978],0.727993281,0.013318884,0.180583949,down
